time,measurement,smoothed_alpha_1,smoothed_alpha_10,smoothed_alpha_100,smoothed_alpha_1000
2026-06-28 19:10:00,6.300000190734863,6.471766673415107,6.450597457933486,6.15670471464533,5.511592253438948
2026-06-28 19:20:00,6.699999809265137,6.206617707915072,6.13502896494889,5.920009201904294,5.441161395247536
2026-06-28 19:30:00,5.400000095367432,5.7697022597347924,5.804400745244426,5.684746643924159,5.371518944993423
2026-06-28 19:40:00,5.400000095367432,5.482635947544091,5.500150156531853,5.460149901539434,5.304712149027926
2026-06-28 19:50:00,5.300000190734863,5.297332225645427,5.223274491535225,5.2526043700990614,5.242816734852734
2026-06-28 20:00:00,5.400000095367432,5.083068696164598,4.964756036862161,5.067893946890265,5.188003717915875
2026-06-28 20:10:00,4.699999809265137,4.711790926316842,4.723249649040238,4.912276487406626,5.142501297121261
2026-06-28 20:20:00,4.199999809265137,4.372375882520228,4.540934590447559,4.795330908626504,5.108749667750254
2026-06-28 20:30:00,4.199999809265137,4.241909414141123,4.457665139484721,4.724513360746846,5.088746523596358
2026-06-28 20:40:00,4.300000190734863,4.325101297290795,4.479202096434073,4.701326682970977,5.083580808594594
2026-06-28 20:50:00,4.300000190734863,4.584751703204534,4.585539728556007,4.722028578987406,5.093452719965656
2026-06-28 21:00:00,5.300000190734863,4.958559696561698,4.738752112540997,4.778863487562287,5.117778874312372
2026-06-28 21:10:00,5.300000190734863,5.099472829571967,4.872359371297399,4.859855563579244,5.155182435708346
2026-06-28 21:20:00,5.199999809265137,5.0018791486181895,4.9760064355529625,4.9582403289536305,5.204468789543605
2026-06-28 21:30:00,4.400000095367432,4.8606940612461065,5.082102317979181,5.071654751872359,5.264588138963201
2026-06-28 21:40:00,4.599999904632568,5.068953635648407,5.245455368618766,5.200153395325457,5.334486218131914
2026-06-28 21:50:00,6.0,5.558999974139107,5.45266371525326,5.3370742757378995,5.4122441731709285
2026-06-28 22:00:00,6.400000095367432,5.794221448016384,5.625779939265585,5.469753874627731,5.495208663887928
2026-06-28 22:10:00,5.099999904632568,5.679006454439307,5.741590250513332,5.59215793075561,5.5813141059174285
2026-06-28 22:20:00,6.099999904632568,5.723522037917988,5.854302874464279,5.707554645089596,5.669399706325425
2026-06-28 22:30:00,4.800000190734863,5.858928693155808,5.953967001998126,5.814290638336519,5.757823357976628
2026-06-28 22:40:00,6.900000095367432,6.392864781570722,6.055201527011393,5.91463698379864,5.845373553934055
2026-06-28 22:50:00,7.199999809265137,6.5740401621597435,6.0572286622742775,6.0007218503022015,5.929880964093483
2026-06-28 23:00:00,6.199999809265137,6.158300007716593,5.94375047739258,6.07452703778913,6.010230884892122
2026-06-28 23:10:00,5.599999904632568,5.527449138140385,5.81274615667119,6.150027125790979,6.086578731612358
2026-06-28 23:20:00,4.400000095367432,5.104992174878772,5.7878198176022515,6.242451421554066,6.159269688460945
2026-06-28 23:30:00,5.199999809265137,5.3869845058715935,5.971300952474043,6.361528960113122,6.228162360817664
2026-06-28 23:40:00,5.900000095367432,6.1644894395473475,6.326737081351368,6.498564263241015,6.2913560844691965
2026-06-28 23:50:00,8.100000381469727,7.041585587728081,6.740545609978137,6.633246561202127,6.34592203265067
2026-06-29 00:00:00,7.099999904632568,7.357862218055923,7.056470245499863,6.73927944258211,6.3885400226081055
2026-06-29 00:10:00,7.0,7.511323391914654,7.254200172211213,6.80503403416929,6.417643949936348
2026-06-29 00:20:00,8.300000190734863,7.642110857264697,7.317777540320126,6.822488667372499,6.4323791701122675
2026-06-29 00:30:00,7.199999809265137,7.3790429701518265,7.205824482813427,6.78557133325888,6.432473394662799
2026-06-29 00:40:00,6.900000095367432,7.0088274200919845,6.975185397719413,6.702985138129191,6.419521956135498
2026-06-29 00:50:00,6.599999904632568,6.639128735714422,6.682122215711551,6.587577473044262,6.395887713492525
2026-06-29 01:00:00,6.599999904632568,6.268784120923841,6.375378337228119,6.454165878637309,6.364414003835268
2026-06-29 01:10:00,5.5,5.857501948543088,6.095484931599493,6.317692119857431,6.328148276456253
2026-06-29 01:20:00,5.599999904632568,5.696206375103743,5.905435324896498,6.194556301913664,6.290373566548805
2026-06-29 01:30:00,5.900000095367432,5.718319608594295,5.808674350030011,6.092981608816482,6.253544761029788
2026-06-29 01:40:00,5.699999809265137,5.76105738653206,5.778103297884509,6.015245660603546,6.219426373154152
2026-06-29 01:50:00,5.900000095367432,5.843315933207491,5.795756033878218,5.961696262178032,6.189429371511185
2026-06-29 02:00:00,5.800000190734863,5.922933895644124,5.835856074567432,5.929528759929723,6.164445298126289
2026-06-29 02:10:00,6.099999904632568,6.014434083025432,5.883051342657362,5.915321538580299,6.145076265748717
2026-06-29 02:20:00,6.099999904632568,6.009405599625635,5.9184041724699625,5.914357697159489,6.131559942020333
2026-06-29 02:30:00,6.099999904632568,5.885003371326086,5.944671754524709,5.923767118357539,6.124088918221882
2026-06-29 02:40:00,5.599999904632568,5.708976629015078,5.98277085255734,5.942536106939423,6.122824225596714
2026-06-29 02:50:00,5.300000190734863,5.76407113688739,6.069151045314378,5.971413295532871,6.127902806374596
2026-06-29 03:00:00,5.900000095367432,6.224055934755291,6.2019848167498735,6.007721954742541,6.138938778464322
2026-06-29 03:10:00,7.300000190734863,6.798629116278525,6.302529565359928,6.042071224125112,6.154718357159047
2026-06-29 03:20:00,7.400000095367432,6.873432935728977,6.261844217502393,6.063993024643515,6.173788819068828
2026-06-29 03:30:00,6.5,6.335480721834878,6.070734762072623,6.075598566926777,6.195842722637296
2026-06-29 03:40:00,5.0,5.59835296296291,5.833822775752474,6.09235913231118,6.221798837584381
2026-06-29 03:50:00,5.199999809265137,5.240149425644882,5.698656359016543,6.13399001646373,6.25288009090738
2026-06-29 04:00:00,5.199999809265137,5.240616913449694,5.729401334764174,6.209282923728325,6.2890876107660025
2026-06-29 04:10:00,5.699999809265137,5.539352613566503,5.940357870919572,6.3176896563768725,6.329369645038319
2026-06-29 04:20:00,5.800000190734863,6.035336608999907,6.292885982857038,6.448569185536651,6.371585353800894
2026-06-29 04:30:00,6.400000095367432,6.7881961784531395,6.724309879785425,6.585103583863831,6.412964527294522
