time,measurement,smoothed_alpha_1,smoothed_alpha_10,smoothed_alpha_100,smoothed_alpha_1000
2026-06-28 19:10:00,25.100000381469727,25.079229744723676,25.126363810912032,25.275553776843072,25.4042027919253
2026-06-28 19:20:00,25.0,25.057708321286817,25.100220337644323,25.177397770361075,25.262020182712288
2026-06-28 19:30:00,25.100000381469727,25.056957534596005,25.071440521432347,25.077486229925395,25.119533371088817
2026-06-28 19:40:00,25.0,25.040039700110462,25.02736598556742,24.97228964387871,24.976176134461703
2026-06-28 19:50:00,25.0,25.013059980163135,24.958194339344594,24.858503642079164,24.831362717248158
2026-06-28 20:00:00,25.0,24.942083836976515,24.85138659350218,24.733100957946096,24.684531187730926
2026-06-28 20:10:00,24.799999237060547,24.780116752609974,24.698584324844038,24.594469288478066,24.53528825147549
2026-06-28 20:20:00,24.600000381469727,24.538080372146354,24.50629045082379,24.44366532109419,24.383556082859588
2026-06-28 20:30:00,24.200000762939453,24.246778825119083,24.291149380116718,24.283801042699416,24.229521567246575
2026-06-28 20:40:00,23.899999618530277,23.998936250384947,24.079176514462677,24.119551790802454,24.0735880342984
2026-06-28 20:50:00,23.799999237060547,23.840498724621135,23.887272393883812,23.954754900114416,23.91612929287271
2026-06-28 21:00:00,23.899999618530277,23.71847569265014,23.714419868809035,23.791052183623687,23.75734556341139
2026-06-28 21:10:00,23.399999618530277,23.539377111733874,23.55087447398495,23.628537897688112,23.59732093630053
2026-06-28 21:20:00,23.5,23.391236865014392,23.405449719130292,23.46839577301461,23.436282155981335
2026-06-28 21:30:00,23.200000762939453,23.222711342430145,23.271871628418324,23.309524157518528,23.274258645577238
2026-06-28 21:40:00,23.0,23.091220068905205,23.153321254109287,23.151137441385085,23.111343546055753
2026-06-28 21:50:00,23.0,23.031471989872948,23.045792561915526,22.99135478085367,22.94755574050173
2026-06-28 22:00:00,23.100000381469727,22.986955981861563,22.92994739213847,22.82678395774983,22.78280276845395
2026-06-28 22:10:00,22.799999237060547,22.86968893152627,22.781868328888024,22.654119206090556,22.617044613710707
2026-06-28 22:20:00,22.799999237060547,22.704732125130445,22.5946432552072,22.47278692413004,22.450558457683293
2026-06-28 22:30:00,22.399999618530277,22.44745715447176,22.363173144956242,22.283672310432195,22.283804436406356
2026-06-28 22:40:00,22.200000762939453,22.14850272327798,22.10289457018074,22.09093268669023,22.11759212669392
2026-06-28 22:50:00,21.799999237060547,21.811049999335374,21.83292675028367,21.899888647678335,21.952847300542143
2026-06-28 23:00:00,21.5,21.489778190091716,21.582099523943864,21.716951468933175,21.790578138583424
2026-06-28 23:10:00,21.200000762939453,21.228315740719932,21.37594997851787,21.547533531885236,21.631639973386687
2026-06-28 23:20:00,21.0,21.08051290630123,21.23180524896784,21.394877703275668,21.476597559382267
2026-06-28 23:30:00,21.0,21.071904964136355,21.14939754869809,21.25875152215616,21.32558401179004
2026-06-28 23:40:00,21.200000762939453,21.147514285224826,21.105278566216118,21.13497375054565,21.17825584827051
2026-06-28 23:50:00,21.299999237060547,21.180458276429814,21.061060235159626,21.01677563524152,21.03394400247239
