time,measurement,smoothed_alpha_1,smoothed_alpha_10,smoothed_alpha_100,smoothed_alpha_1000
2026-06-28 19:10:00,72.0,72.02200173047103,71.9574868400096,72.03424791901348,70.80720634917716
2026-06-28 19:20:00,72.0,72.00538624207506,71.94745726206713,72.0024507410018,70.91265678816521
2026-06-28 19:30:00,72.0,71.96676902320804,71.94167900012364,71.97031108380001,71.01930002080408
2026-06-28 19:40:00,72.0,71.8787621013239,71.94965764397138,71.93746196080805,71.12941618395642
2026-06-28 19:50:00,72.0,71.74720848066845,71.9867308833902,71.90383327458784,71.24626611446412
2026-06-28 20:00:00,71.0,71.69918906416365,72.07327064376288,71.86998030809319,71.3739812329851
2026-06-28 20:10:00,72.0,72.11457627406304,72.23097576213318,71.83742001153209,71.51744669406281
2026-06-28 20:20:00,73.0,72.67405346845648,72.37421801116854,71.79896953203163,71.68117367100768
2026-06-28 20:30:00,73.0,72.94372773137081,72.39427158732305,71.74907181660362,71.8701558904361
2026-06-28 20:40:00,73.0,72.81565267837637,72.24498888593392,71.69418011693948,72.09070590529339
2026-06-28 20:50:00,73.0,72.23815419367271,71.94079514360604,71.65325696656465,72.35026611263451
2026-06-28 21:00:00,70.0,71.34390548308303,71.57161670835099,71.6583230978352,72.6571882036091
2026-06-28 21:10:00,72.0,71.02742555875777,71.33330041381969,71.75486667344143,73.02047360325419
2026-06-28 21:20:00,70.0,70.83932794976438,71.26453142282801,71.97179262509543,73.44646654840325
2026-06-28 21:30:00,71.0,71.30280062641258,71.4706648568099,72.34045721777487,73.94049080228643
2026-06-28 21:40:00,73.0,72.10170360924768,71.93060269491643,72.87249879020649,74.50442366158565
2026-06-28 21:50:00,73.0,72.61709629240242,72.57618043061771,73.56615110893918,75.13720193218049
2026-06-28 22:00:00,72.0,73.1283344607619,73.44617328789226,74.42092295261976,75.83625799628894
2026-06-28 22:10:00,75.0,74.29767760680875,74.62173844765687,75.43066158880562,76.59688703419674
2026-06-28 22:20:00,75.0,75.65905076226363,76.03941576203904,76.56500505552798,77.4105479681934
2026-06-28 22:30:00,78.0,77.44870135203847,77.67357123840054,77.78928477492997,78.26710283353417
2026-06-28 22:40:00,79.0,79.24382603878158,79.3946293078992,79.05318211859951,79.1540031175061
2026-06-28 22:50:00,81.0,81.17292013310279,81.10565727785279,80.3084856103752,80.05843320456273
2026-06-28 23:00:00,83.0,83.12065290683039,82.67025952478916,81.5064519529096,80.96742347604021
2026-06-28 23:10:00,85.0,84.79877349868978,83.94147469745089,82.60525299275149,81.86894588007009
2026-06-28 23:20:00,86.0,85.79837814057603,84.80531549210158,83.57799605692055,82.75300494130781
2026-06-28 23:30:00,87.0,85.9117895656944,85.2536471352598,84.421735942509,83.61273623852878
2026-06-28 23:40:00,85.0,85.13295236667413,85.39780330423386,85.1577474860398,84.44452234556714
2026-06-28 23:50:00,83.0,84.54402157045013,85.52375296280618,85.83308816461084,85.2481331000184
2026-06-29 00:00:00,85.0,85.09419983728324,85.87768474433575,86.49323798045964,86.02389381713257
2026-06-29 00:10:00,87.0,86.1886682569842,86.45341198590093,87.15534605417764,86.76988167905962
2026-06-29 00:20:00,87.0,87.13840808208052,87.15697955014652,87.82162912655171,87.48314997413252
2026-06-29 00:30:00,88.0,88.06573230811556,87.94909110112728,88.49275047782696,88.1609821090051
2026-06-29 00:40:00,89.0,88.95454584855219,88.77475234788318,89.16115709698302,88.80017834035709
2026-06-29 00:50:00,90.0,89.72302130873771,89.5840598893416,89.81436846822123,89.39737794275916
2026-06-29 01:00:00,90.0,90.33478544546728,90.34963508964168,90.43829250477314,89.94942001244162
2026-06-29 01:10:00,91.0,91.03044370679834,91.08569332398844,91.02069343518808,90.45374626769194
2026-06-29 01:20:00,92.0,91.71581609532109,91.7714864586227,91.5449525629677,90.90784900678526
2026-06-29 01:30:00,92.0,92.26627890682737,92.37769702738645,91.99424425726184,91.30976678172887
2026-06-29 01:40:00,93.0,92.84139234178797,92.8978589182594,92.35629336159074,91.65863029552337
2026-06-29 01:50:00,93.0,93.33443769384635,93.2877363164827,92.6188822769019,91.95426048438762
2026-06-29 02:00:00,94.0,93.79730391485805,93.51330751547152,92.77623047052683,92.19781965424502
2026-06-29 02:10:00,94.0,93.94744226283224,93.51177717699285,92.82636858702801,92.39151585053447
2026-06-29 02:20:00,94.0,93.70500008092009,93.26901921126645,92.77956496626267,92.53935929904063
2026-06-29 02:30:00,93.0,93.04268244944058,92.81972981081286,92.65782426221767,92.64696870969756
2026-06-29 02:40:00,92.0,92.22819436779261,92.27170324702605,92.49535547921734,92.72142343314032
2026-06-29 02:50:00,92.0,91.48655838593452,91.7507608102187,92.32978937896375,92.77015585129425
2026-06-29 03:00:00,90.0,90.81460268603203,91.35555346600088,92.19380316836691,92.79987692265163
2026-06-29 03:10:00,91.0,90.72259706431643,91.20965609896086,92.11677616054708,92.81652744985347
2026-06-29 03:20:00,91.0,90.90620863098691,91.30108824708675,92.10614963694088,92.82324835861805
2026-06-29 03:30:00,91.0,91.3385074319263,91.59690383847065,92.15819711737954,92.82136404721382
2026-06-29 03:40:00,92.0,92.08635488203052,92.034047976496,92.25813062532488,92.81037566555068
2026-06-29 03:50:00,93.0,92.87810496426917,92.48977538069911,92.37958021306488,92.78796299949126
2026-06-29 04:00:00,94.0,93.3557567795814,92.83793597296673,92.49359462663436,92.7509954592326
2026-06-29 04:10:00,93.0,93.28320446463721,93.0034021371157,92.57742680993746,92.69655449197225
2026-06-29 04:20:00,93.0,93.06858537652526,93.02725265966617,92.62339376061199,92.6229705494485
2026-06-29 04:30:00,93.0,92.83683240769706,92.95022611342668,92.62803820819646,92.52887752890764
2026-06-29 04:40:00,92.0,92.64429307407882,92.81033580523902,92.59166894462328,92.41328635704657
2026-06-29 04:50:00,93.0,92.71048248389975,92.65057243060237,92.5183143797429,92.27567908303324
2026-06-29 05:00:00,93.0,92.61062267131031,92.43289310449202,92.40608623395958,92.11512446967858
2026-06-29 05:10:00,92.0,92.20945318656119,92.15419769882304,92.25791308388021,91.93141560071047
2026-06-29 05:20:00,92.0,91.76109090859283,91.86809677506123,92.0826626437721,91.7252304353871
2026-06-29 05:30:00,91.0,91.31019952978448,91.61278112479009,91.88662349706367,91.49731551736603
2026-06-29 05:40:00,91.0,91.1403518339226,91.43963186208688,91.67525760074567,91.24869215986938
2026-06-29 05:50:00,91.0,91.22492107500922,91.33875198854993,91.44516067683811,90.97988436060189
2026-06-29 06:00:00,92.0,91.39692867312377,91.25628131956883,91.18617587135364,90.69116742510835
2026-06-29 06:10:00,91.0,91.26447497333649,91.10448447167823,90.88369472353644,90.38283677457294
2026-06-29 06:20:00,91.0,91.03873164759389,90.86999792945586,90.53124701391724,90.05649666275478
2026-06-29 06:30:00,91.0,90.66639539450604,90.52900973031159,90.12352557579135,89.71436850663844
2026-06-29 06:40:00,90.0,90.0554312650891,90.07070811870973,89.659910772315,89.3596172265457
2026-06-29 06:50:00,89.0,89.44740891585322,89.53138036608345,89.14854771088646,88.99669337429174
2026-06-29 07:00:00,89.0,89.02846673821958,88.94024293199487,88.60098239118089,88.63068788446512
2026-06-29 07:10:00,89.0,88.53733420775616,88.27337423939763,88.02727533576466,88.26669499828017
2026-06-29 07:20:00,88.0,87.68427406181145,87.51282841804598,87.44147724329233,87.91017826906666
