time,measurement,smoothed_alpha_1,smoothed_alpha_10,smoothed_alpha_100,smoothed_alpha_1000
2026-06-29 17:00:00,8.199999809265137,7.668948812453599,7.2358975882572345,6.744272564428908,6.5586127267746
2026-06-29 17:10:00,7.699999809265137,7.522120265617188,7.206228059714276,6.733716148250077,6.523398197784363
2026-06-29 17:20:00,6.699999809265137,7.0772503406909255,7.023937426155002,6.676635452163322,6.479090205706417
2026-06-29 17:30:00,6.699999809265137,6.709166989094409,6.766893903569916,6.584255785112229,6.42696376088728
2026-06-29 17:40:00,6.199999809265137,6.415447630821448,6.480571946260527,6.468036099611406,6.3685147832770355
2026-06-29 17:50:00,6.699999809265137,6.18450250603658,6.203756599097867,6.3405927884169895,6.305512228874138
2026-06-29 18:00:00,5.699999809265137,5.789294033348034,5.947175693253431,6.211861881381658,6.23955653870303
2026-06-29 18:10:00,5.099999904632568,5.518281934592594,5.771181380915438,6.095373478566571,6.1726426413685465
2026-06-29 18:20:00,5.699999809265137,5.570631707524154,5.711408225873275,5.999539059311717,6.106225908746082
2026-06-29 18:30:00,5.699999809265137,5.727226819936574,5.736372644288044,5.922816367217749,6.040689069974299
2026-06-29 18:40:00,6.199999809265137,5.898318841364703,5.813450210660021,5.860667753384856,5.976008628092377
2026-06-29 18:50:00,5.699999809265137,5.966932330671952,5.906379215987202,5.806327403333708,5.911820396878787
2026-06-29 19:00:00,6.199999809265137,6.117772814622169,6.017552911128086,5.756422823143774,5.847984181293169
